pard_name,exact_match,fuzzy_match,match_score,best_match
AMBULANC (SHENZHEN) TECH. CO. LTD.,False,True,94,ambulanc shenzhen tech co
AMLo Biosciences Limited,False,False,84,alba bioscience
"Aplan Well Enterprise Co., Ltd.",True,True,100,aplan well enterprise co
"Beijing Sincoheren Science and Technology Development Co., Ltd.",False,False,80,beijing fule science technology development co
Bioventus LLC,False,False,74,entusia bv
Braingaze SL,False,False,67,brintazzoli srl
Hobby Casuals Ltd,False,False,59,thego care sas
"Hocer (Tianjin) Medical Technologies Co., Ltd.",False,True,87,teijin medical technologies co
Hocoma AG,True,True,100,hocoma
HONG SENG GLOVES SDN. BHD.,True,True,100,hong seng gloves sdn bhd
Hovertech International,True,True,100,hovertech international
Ideal Living LLC,False,False,67,living brain
Perinatal Institute,False,False,71,institute for prenatal health
Brainlab AG,True,True,100,brainlab
Brainlab Ltd.,True,True,100,brainlab
Brainomix Limited,True,True,100,brainomix
BrainPortfolio Inc.,False,False,62,braincool ab
Brainscan S.A.,False,False,74,braincarta
BrainsWay Ltd,False,False,71,brainlab
Bramley Dental Ceramics Limited,False,False,65,dental balance
Brammar & Walker Ocularists Limited,False,False,79,robin brammar ocularist
BRAND GMBH + CO KG,False,True,86,bergmann gmbh co kg
Brandon Medical Company Limited,True,True,100,brandon medical
"Brasseler USA Medical, LLC",True,True,100,brasseler usa medical
Cefla s.c.,True,True,100,cefla s c
Cerium Visual Technologies Ltd,True,True,100,cerium visual technologies
CerTest Biotec S.L,True,True,100,certest biotec s l
"Citotest Labware Manufacturing Co., Ltd.",False,False,76,jiangsu kahotest citotest labware manufacturing co ltd
Curasept S.p.A,True,True,100,curasept s p a
CurveBeam AI,True,True,100,curvebeam ai
Diversatek Healthcare,True,True,100,diversatek healthcare
Dorset County Hospital,False,False,61,orthopeasia co
elm-plastic GmbH,True,True,100,elm plastic
ELOS Medtech Pinol A/S,True,True,100,elos medtech pinol a s
Emotion fitness GmbH & Co.KG,False,False,70,evonos gmbh co kg
Ethos Evacuation Strategies LLC.  (Ethos Preparedness -Medsled),False,False,46,organes tissus regeneration reparation remplacement
Fortress Diagnostics Ltd,False,False,81,diagnostics s r o
FORTUNA HEALTHCARE LIMITED,False,False,78,barnaux healthcare
Forum Brands LLC,False,False,78,yoyu brands
"Gansu Constar Technology Group Co., Ltd.",True,True,100,gansu constar technology group co
"Guangzhou RebornEndo Medical instrument Co,. Ltd.",False,True,85,guangzhou tourniqueen medical instrument' s co
Gunze Limited,True,True,100,gunze
Gustav Baehr GMBH,True,True,100,gustav baehr
"HOB Biotech Group Co., Ltd.",False,True,92,hob biotech group
"Hunan Beyond Medical Technology Co., Ltd.",True,True,100,hunan beyond medical technology co
I.C. Dental Laboratory,False,False,73,homer ion laboratory co
"I.C. Medical, Inc.",False,True,92,i com medical
"IDION MEDICAL CO.,LTD.",True,True,100,idion medical co ltd
Ikerian AG,True,True,100,ikerian
"iLine Microsystems, S.L.",True,True,100,iline microsystems s l
"Illumina, Inc.",True,True,100,illumina
iLsa Diagnostic,False,True,97,ilsa diagnostics
iLumi Sciences Inc.,True,True,100,ilumi sciences
IM Med Ltd,True,True,100,im med
Im Vitro,False,False,77,vitro
IMACTIS® SAS,False,True,100,imactis sas
image dental laboratory,False,False,67,apimab laboratoires
IMAGE Information Systems Europe GmbH,True,True,100,image information systems europe
Imaginable Ltd,False,False,70,varex imaging
Imagine Eyes,True,True,100,imagine eyes
"Imaging Biometrics, LLC",True,True,100,imaging biometrics
Imaxeon Pty Ltd,False,False,63,imeso it
"Imbio, LLC",False,False,80,mybio
IMDS OPERATIONS B.V.,False,False,72,episurf operations ab
iMDsoft Ltd.,True,True,100,imdsoft
imed Medical GmbH,True,True,100,imed medical
"IMEDICOM Co., Ltd.",False,False,82,medicore co
IMERA.AI Limited,False,False,71,spimed ai
IMMCO Diagnostics,False,True,88,imtec diagnostics
Immedica Pharma AB,False,False,80,gd medical pharma
"Immucor GTI Diagnostics, Inc.",True,True,100,immucor gti diagnostics
IMMUCOR Medizinische Diagnostik GmbH,True,True,100,immucor medizinische diagnostik
"Immucor, Inc.",True,True,100,immucor
Immunalysis Corporation,True,True,100,immunalysis
Immundiagnostik AG,True,True,100,immundiagnostik
Immunexpress Inc.,False,False,67,immunemed
Immunodiagnostic Systems France,False,True,87,immunodiagnostic systems
Immunodiagnostic Systems Limited,True,True,100,immunodiagnostic systems
Immunodiagnostic Systems S.A.,True,True,100,immunodiagnostic systems
ImmunoIVD AB,False,False,64,unident ab
ImmunoServ Ltd,False,False,71,immucor
Immunostics Inc.,False,False,76,bionostics
Immunotech S.A.S.,False,True,87,immunotech sas
Immunotech s.r.o,False,False,80,medutech s r o
"IMMY MDx, Ltd.",False,False,71,im med
"IMMY, Inc.",False,False,60,zimmer
"ImPACT Applications, Inc.",True,True,100,impact applications
ImpediMed Limited,True,True,100,impedimed
Imperial Dental Studio Ltd,False,False,80,hall dental studio
Imperial Smiles ltd,False,False,68,imperial vitamins s r o
Impeto Medical,True,True,100,impeto medical
Implanet,False,False,82,implantec
implant and ceramic centre ltd,False,False,70,j b implant and dental ceramics
Implant Design Solutions,False,False,73,implant solutions west ab
"IMPLANT PROTESIS DENTAL 2004, S.L",True,True,100,implant protesis dental 2004 s l
Implant Restorations Ltd,False,False,74,implant solutions s r o
Implant Solutions Pty Ltd. (T/A Osteon Medical),True,True,100,implant solutions pty ltd t a osteon medical
implantcast GmbH,True,True,100,implantcast
Implantech Associates,True,True,100,implantech associates
Implantica CE Reflux Ltd,True,True,100,implantica ce reflux
Implatek Saglik Ürünleri San. ve Tic. Ltd. Sti.,False,False,72,nta implant ticaret ve sanayi ltd sti
"ImplicitCare, LLC",False,False,64,implicit care
Implicity,False,False,73,implicit care
Impo International Limited,True,True,100,impo international
Impression Dental Laboratory Ltd,False,False,65,laboratoires arion
Impressions Dental Laboratories Ltd,False,False,69,clonallon laboratories ireland
Impressions Dental Laboratory Ltd,False,False,64,laboratoires arion
"IMPROVING MOBILITY DEVELOPMENT, S.L.",False,True,96,improving mobility development sl
IMS Giotto S.P.A.,True,True,100,ims giotto s p a
Imspex Diagnostics Ltd,True,True,100,imspex diagnostics
IMULAB,False,False,80,mölab
Imusyn GmbH & Co.KG,True,True,100,imusyn gmbh co kg
Imutest Limited,False,False,77,mstest
In Retention,False,False,67,microvention
In-Align Orthodontic Ltd,False,False,73,american orthodontics
IN’SURG,False,False,67,eakin surgical
In2Bones SAS,False,True,92,in2bones usa
In2Bones USA,True,True,100,in2bones usa
Inagene Diagnostics Inc.,False,True,86,genome diagnostics
"Inami & Co., Ltd.",True,True,100,inami co
Inari Medical,False,True,85,artio medical
Inavya Ventures Ltd,False,False,71,smart in venture
"InBody Co., Ltd.",True,True,100,inbody co
Inceler medical ltd,False,True,86,clers medical
INCEPTION OPTICS LTD,False,False,68,sunoptic international
Incereb Ltd,True,True,100,incereb
İnci Dental Tıbbi Malz.San.ve Tic.Ltd.Sti.,False,False,84,i̇nci̇ dental tibbi̇ malzeme san ve ti̇c ltd şti̇
Incidental Limited,False,False,82,indigodental
Incipio Devices,True,True,100,incipio devices
Incipio Devices SA,True,True,100,incipio devices sa
"Incisive Surgical, Inc.",False,True,86,intuitive surgical
Incontinence Shop,False,False,59,reshape lifesciences
"Incrediwear Holdings, Inc.",True,True,100,incrediwear holdings
Incus Surgical Ltd,False,False,83,custom surgical
Incydental Ltd,False,False,73,indigodental
Independence Products Ltd,True,True,100,independence products
INDIANA OPHTHALMICS LLP,False,False,73,labtician ophthalmics
"INDIBA, S.A.U.",True,True,100,indiba s a u
Indica Labs,True,True,100,indica labs
Indizen Optical Technologies S.L.U.,True,True,100,indizen optical technologies s l u
Indlovu Healthcare Limited,False,False,79,trio healthcare
Indus Medicare Private Limited,True,True,100,indus medicare private
Industree Group Pty Ltd,False,False,73,go medical industries pty
Industria Farmaceutica Galenica Senese S.r.l.,False,True,88,industria farmaceutica galenica senese srl
Industrial Farmaceutica Cantabria S.A.,False,True,98,industrial farmacéutica cantabria
Industrias Hidraulicas Pardo. S.L,False,True,94,industrias hidráulicas pardo sl
Industrie Biomediche Insubri SA,False,False,64,fomed industries
INEX Innovate Pte Ltd,False,False,67,ibex innovations
"Infermedica Sp. z o.o.,",False,True,88,neuromedical sp z o o
"Infervision Medical Technology Co., Ltd",True,True,100,infervision medical technology co
Infinite Biomedical Technologies,True,True,100,infinite biomedical technologies
"INFINITT Healthcare Co., Ltd.",False,False,82,ntl healthcare co
Infinity Dental Lab Ltd.,False,False,80,final dental lab
Infinity Eyecare Ltd,False,False,71,infinitt europe
Infinity Neuro LLC,True,True,100,infinity neuro
"Infivision Medical Imaging Technology Co., Ltd.",True,True,100,infivision medical imaging technology co
"Infivision Medical Imaging Technology Co., Ltd.",True,True,100,infivision medical imaging technology co
INFOHEALTH LTD,False,False,78,sihealth
INFOMED FLUIDS S.r.l.,True,True,100,infomed fluids s r l
Infomed SA,True,True,100,infomed sa
"Infomed Software, S.L.",False,True,92,infomed software sl
Informatica Systems Ltd,False,False,83,4s information systems
Infrared Laboratory Systems LLC,False,False,74,baltic laboratory systems oü
"Infraredx, Inc.",False,False,63,share info
Infumed GmbH,False,False,83,numed
"ING Source, LLC",False,False,82,gsource
Ingenion Medical Ltd,True,True,100,ingenion medical
Ingleby house dental practice,False,False,60,gebdi dental products
Inhealthcare Ltd,False,False,83,davion healthcare
inHEART,True,True,100,inheart
Inland UK Ltd,False,False,71,invandus
INMED S.A.,False,True,91,inomed
InMode Ltd,True,True,100,inmode
"InnaK Diagnostics, Inc.",False,True,88,inova diagnostics
INNATE S.r.l.,True,True,100,innate s r l
INNERSIGHTLABS LTD,False,True,97,innersight labs
"InnFocus, Inc.",True,True,100,innfocus
Inno-train Diagnostik GmbH,True,True,100,inno train diagnostik
Innolatex (Thailand) Limited,True,True,100,innolatex thailand
"Innolcon Medical Technology (Suzhou) Co., Ltd.",True,True,100,innolcon medical technology suzhou co
Innomed Inc.,False,True,93,inno3med
Innominata dba GenBio,False,False,57,gestenco international ab
Innoprick S.L.,True,True,100,innoprick s l
InnoScot Health Limited,False,False,77,mint health
INNOTERE GmbH,False,False,75,innocare
Innova Vision Inc.,True,True,100,innova vision
Innovaciones Disras S.L.,False,False,68,st andrews medical innovations
Innovacon Inc,False,False,75,novacor
Innovant Healthcare Limited,False,True,86,noventi healthcare
Innovate Dental Laboratory Limited,False,False,67,final dental lab
Innovate Orthopaedics Ltd,True,True,100,innovate orthopaedics
Innovative BioCeramix Inc.,False,False,68,innovative gloves
Innovative Design Orthopaedics Limited,True,True,100,innovative design orthopaedics
Innovative Health Sciences EU Inc.,False,False,68,revvity health sciences inc sc
Innovative Health Technologies (NZ) Ltd,False,False,79,ionic health technologies
"Innovative Material and Devices, Inc.",True,True,100,innovative material and devices
Innovative Oral Care Ltd,False,True,86,innovative trauma care
Innovative Tomography Products GmbH,False,False,65,innovative product brands
Innovative Trauma Care Inc.,True,True,100,innovative trauma care
Innovel Ltd,False,False,74,ls innoventa
Innoventa Medica A/S,False,True,90,innoventa medica aps
Innovere Medical Inc.,True,True,100,innovere medical
"INNOVEX MEDICAL CO., LTD.",False,True,85,innermedical co
Innovgas Pty Ltd,False,False,67,annalise ai pty
Innvol Medical India Limited,False,False,74,innz medical ab
Inocer Ltd,False,False,77,sincler
"Inogen, Inc.",False,True,86,inogenix
inomed Medizintechnik GmbH,True,True,100,inomed medizintechnik
inomed neurocare limited,False,False,73,abiomed europe
Inotec AMD LTD,True,True,100,inotec amd
INOVA Diagnostics,True,True,100,inova diagnostics
"Inovo, Inc.",True,True,100,inovo
Inovytec Medical Solutions Ltd.,True,True,100,inovytec medical solutions
Inpeco SA,False,False,78,sipec spa
InQpharm Consumer Health GmbH,False,False,67,clonmel healthcare
InQpharm Consumer Health Ltd.,False,False,67,clonmel healthcare
Insight Lifetech Co Ltd,False,True,91,insight lifetech co
Insight Medical Products Ltd,True,True,100,insight medical products
Insight Opticians,False,False,67,infiniti options
"Insight Rx, Inc.",True,True,100,insight rx
Insight Surgical,False,False,79,ntz surgical
Insightec Ltd,False,False,74,retinsight
Insignia Medical Systems Ltd,True,True,100,insignia medical systems
Insollz Ltd,False,False,83,insol
Inspecs Ltd,False,False,67,inspe iį
Inspiration Healthcare Limited,True,True,100,inspiration healthcare
"Inspire Medical Systems, Inc.",False,True,85,insignia medical systems
Inspired Dental Laboratory Ltd,False,False,64,clonallon laboratories ireland
InspireMD Ltd.,True,True,100,inspiremd
INSTITUT DE BIOTECHNOLOGIES JACQUES BOY,True,True,100,institut de biotechnologies jacques boy
INVACARE UK OPERATIONS LIMITED,False,False,77,invacare france operations sas
Institut Georges Lopez (IGL),False,True,92,institut georges lopez
Institut Straumann AG,True,True,100,institut straumann
"Instituto Tecnológico de Canarias, S.A.",False,False,62,istituto ottico isolani
Instrumentation Difra SA,False,True,93,instrumentation difra
Instrumentation Laboratory Co,False,True,93,instrumentation laboratory spa
Instrumentation Laboratory SpA,True,True,100,instrumentation laboratory spa
Insulet Corporation,True,True,100,insulet
Int2med ltd,False,False,77,inomed
Intact Vascular Inc,True,True,100,intact vascular
Intco Medical (HK) Co Ltd,False,True,91,intco medical hk co
"InTec Products, Inc.,",False,True,88,intec products
Integra International AS,False,False,84,antec international
Integra LifeSciences (Ireland) Ltd,False,False,83,integra lifesciences
Integra LifeSciences Corporation,True,True,100,integra lifesciences
Integra LifeSciences Corporation,True,True,100,integra lifesciences
Integra LifeSciences Production Corporation,True,True,100,integra lifesciences production
Integra LifeSciences Switzerland Sarl,False,False,71,integra lifesciences production
Integra MicroFrance SAS,False,True,90,integra microfrance
Integra Neurosciences Implants (France) S.A.S,False,False,58,alimera sciences europe
Integra Neurosciences Limited,False,False,83,integra lifesciences
Integra Pain Management,True,True,100,integra pain management
"Integral Medical Products Co., Ltd.",True,True,100,integral medical products co
Integrated Endoscopy Inc.,False,False,78,intelligent endoscopy
INTEGRATED LENS TECHNOLOGY,True,True,100,integrated lens technology
IQ MEDICAL,False,True,90,ic medical
Integration Diagnostics Sweden AB,False,False,75,integration diagnostics nsk nordic
Integrity Implants Inc.,False,False,69,integrity implants inc dba accelus
Integrity Mobility Solutions Ltd.,True,True,100,integrity mobility solutions
Integrum AB,True,True,100,integrum ab
Intelerad Holdings USA Ltd,False,False,67,incrediwear holdings
Intelerad Medical Systems Incorporated,True,True,100,intelerad medical systems
Intelex Group (UK) Limited,False,False,69,interco group
INTELLIGENCE ARTIFICIELLE APPLICATIONS – I2A,False,True,95,intelligence artificielle applications
Intelligent Dental Solutions Laboratory Ltd,False,False,68,tin lok dongguan dental laboratory co
Intelligent Endoscopy LLC,True,True,100,intelligent endoscopy
Intelligent System Co. Ltd.,False,False,80,intelligent hearing systems
Intelligent Ultrasound Limited,True,True,100,intelligent ultrasound
