pard_name,match_found
MEEI Boston Keratoprosthesis,False
MEGADYNE MEDICAL PRODUCTS INC,False
"MEGADYNE MEDICAL PRODUCTS, INC.",True
"MegaGen Implant Co., Ltd.",True
Meghdoot Pharma,True
MEGIN OY,False
Mego Afek AC Ltd,False
MEHAK LINDA ENTERPRISES,False
MEIKA GROUP s.r.l.,True
MEIKO MASCHINENBAU GMBH & CO. KG,False
Meiser Medical GmbH,True
Mel Dental Laboratory,False
MELAG Medizintechnik GmbH & Co. KG,False
Melcare Biomedical Pty Ltd,True
Mellor Ceramics,False
Meloq AB,False
Melsia Surgical,False
Melyd Surgical Ltd,False
MeMed Diagnostics Ltd.,False
MEMORYTELL LTD,False
"Menarini Silicon Biosystems, Inc.",False
Mendelian Ltd.,False
Mendip Dental Laboratory,False
Menicon B.V.,True
"Menicon Co., Ltd",False
Menicon Ltd,True
Menicon Pharma SAS,False
Mentice Spain S.L.,False
MENTOR,True
MENTOR MEDICAL SYSTEMS B.V.,True
Meotec GmbH,True
MEQU A/S,False
Merah Medical Sdn Bhd,False
Merah Medical Sdn Bhd.,False
Mercado Medic AB,True
Mercator Medical (Thailand) Ltd.,True
"Mercator MedSystems, Inc.",True
Mercian Surgical Supply Co Ltd,False
Merck KGaA,True
Merck Millipore Ltd,True
Merckle GmBH,False
Mercodia,False
Mercodia AB,True
Mercodia AB,True
Mercury Medical,True
Merete GmbH,True
Merge Healthcare Incorporated,False
Meridian Bioscience Inc.,False
Meridian Medical d.o.o,False
Meridian Technique LTD,True
Meril Diagnostics Pvt. Ltd,False
Meril Endo Surgery Pvt. Ltd.,True
Meril Healthcare Pvt.Ltd.,False
Meril Life Sciences Private Limited,False
Meril Life Sciences Pvt. Ltd.,True
Merit Medical Singapore Pte. Ltd.,False
"Merit Medical Systems, Inc.",True
"Merits Health Products Co., Ltd.",True
Merivaara Corporation,True
"Merlin Biomedical (Xiamen) Co., Ltd.",True
Mersey & West Lancs NHS Trust - Sterile Services Southport,False
Merz Dental,True
Merz North America,False
Merz North America,False
MES Medical Electronic Systems Ltd.,True
Mesa Italia S.r.l.,True
Mesh Suture Inc. dba MSi,False
"MESI, Development of medical devices, Ltd.",False
meso international GmbH,True
mesoestetic Pharma Group,False
"META BIOMED CO., LTD.",True
"META SYSTEMS CO., LTD.",True
META Technologies S.R.L,False
Metadvice Ltd,True
Metaltronica S.P.A,False
MetaOptima Technology Inc.,True
Metaphysis LLP,False
METASYS Medizintechnik GmbH,False
METASYSTEMS PROBES GMBH,False
METEDA S.r.l,False
Meticuly Company Limited,True
Metis Healthcare Srl,False
METKO (Medical Engineering Trade Company),False
"Metran Co., Ltd.",False
Metrex Research LLC,False
Metrex Research LLC dba Orascoptic,False
Metrodent Limited,False
Metrosan Endüstriyel ve Elektro Mekanik Cihazlar ve Tıbbi Malzemeler San. Tic. Ltd. Şti.,False
Metrovision,False
Metrum Cryoflex,False
Metuas Medikal Sağlık Hizmetleri Danışmanlık İhracat İthalat A. Ş,False
MeVis Medical Solutions AG,True
"Mexpo International, Inc.",False
Meyra Group GmBH,False
MFB Fertility,False
MFI BV,False
MG Developpement,True
MG4 Dental Laboratory,False
MHK MEDIKAL TEKSTIL SAN. TIC. LTD. STI,False
mibeTec GmbH,True
Micerium S.p.A.,True
Michael Doel Dental Technician,False
Michael Fothergill Dental Laboratory,False
Michael Harris  Opticians Ltd,False
Michelson Diagnostics Ltd,False
"Mick Radio-Nuclear Instruments, Incorporated",True
"MiCo BioMed Co., Ltd.",True
"Micomme Medical Technology Development Co., Ltd.",True
"Miconvey Technologies Co, Ltd",False
Micrel Medical Devices S.A.,True
Micreos Human Health B.V.,False
Micrima Ltd,False
Micro BVM Systems LTD,True
"Micro Cube, LLC",False
MICRO DENT LABORATORY LIMITED,False
"Micro Medical Solutions, Inc.",False
"Micro Therapeutics, Inc., DBA ev3 Neurovascular",False
Micro-Mega SA,True
Micro-NX Co. Ltd,False
"Micro-Tech (Nanjing) Co., Ltd",False
Micro-X Ltd,True
"MicroAire Surgical Instruments, LLC",False
Microba Pty Ltd,True
Microbio Ltd,True
Microbiosensor Limited,False
Microbira Limited,False
Microbix,False
Microgenics Corporation,False
Mid and South Essex NHS Foundation Trust,False
Microlife Corporation,True
"Microline Surgical, Inc.",False
Microlink Technology Ltd T/A Pro-Lab Diagnostics,False
Micromar Indústria e Comércio Ltda.,False
Micromed Medizintechnik GmbH,False
Micromed SpA,False
MICROMED Srl,True
Micronclean,True
Micronica srl,False
Micropace Pty Ltd,True
"Micropoint Biotechnologies Co., Ltd.",True
MicroPort CRM Ltd,False
Microport CRM S.r.l,False
MicroPort NaviBot (Suzhou) Co. Ltd,False
MICROPORT NEUROTECH (SHANGHAI) Co. LTD.,False
MicroPort Orthopedics Inc.,False
Micropos Medical AB,True
Microscopix Limited,False
"MicroSurgical Technology, Inc.",False
"Microtech Medical (Hangzhou) Co., Ltd.",False
"Microtek Medical B.V,",False
Microtek Medical Inc.,False
Microtek Medical Malta Ltd,True
MicroVention Europe SARL,False
MicroVention Inc,True
Microwarm ApS,True
Mid and South Essex University Hospitals Group,False
Mid-Continental Dental Supply Co. Ltd.,False
Middleton St George Dental Care,False
Mident,True
miDiagnostics nv,True
MIDLAND TANK AND IRON PLATE COMPANY LIMITED (THE),False
Midmark Corporation,False
Midora Ltd,False
Miele & Cie. KG,True
"Mighty Oak Medical, Inc.",False
MIGLIONICO SRL,False
miha bodytec GmbH,False
miiCARE Limited,False
MIKA MEDICAL CO,True
Mikai S.p.a,False
Mikrogen GmbH,True
Mikroscan Inc.,False
Miktell Ltd,True
MILENIA Biotec GmbH,False
Milestone Srl,False
Milford & Mason Dental Ceramics,False
Millar Inc.,False
Millennium Sciences Inc.,False
Millet Innovation,True
Millican Opticians Prescot ltd,False
Millipore (UK) Ltd,False
Millpledge Surgicals Ltd,False
millpond dental laboratory,False
Millstream Penthouse Systems Ltd,False
Milngavie Orthodontics,False
Miltenyi Biotec B.V. & Co. KG,True
Milton Keynes University Hospital,False
Milton Street Dental Laboratory Ltd,False
Milvue SAS,False
MIM Software Inc.,True
Mimetis Biomaterials S.L.,False
"MIND OPTICAL CO., LTD.",False
MindDoc Health GmbH,True
Mindent Dental Lab Ltd,False
MindLife UK Limited,False
MindMaze SA,True
Mindset Technologies,False
"Mindways Software, Inc.",False
Minerva Laboratories Ltd.,False
"Mingna (Guangzhou) Technology Co., Ltd.",False
Minitube AB,True
Minnesota Medical Technologies,True
Mint Dental Laboratory,False
Mint Medical GmbH,True
MINTA MEDICAL LIMITED,False
Minus Eyewear,False
Minze NV,True
MIP (UK) Ltd,False
MIR - Medical International Research S.p.A.,True
"Miraclean Technology Co., Ltd.",True
Mirada Medical Ltd,False
miraDry Inc.,False
Mirage Eyewear (1993) Limited,False
Mirage Health Group Ltd,False
Mirai Medical Ltd,True
MiraVista Diagnostics LLC,False
"Mirion Technologies (Capintec), Inc",True
Miris AB,False
miro Verbandstoffe GmbH,True
MiRTLE Medical LLC,True
Mirza Instruments Ltd,False
MirZyme Therapeutics Ltd.,False
MIS Implants Technologies Ltd. (Israel),False
Misonix Inc.,False
Mitaka Kohki Co LTD,False
"MITELOS BIOSCIENCE, S.L",False
Mitie Group Plc,False
MITRA INDUSTRIES PRIVATE LIMITED,False
MIZUHO Corporation,False
Mizuho OSI,False
MJK Laboratory Limited,False
MJN NEUROSERVEIS S.L.,False
MJS Healthcare ltd,False
MJW International,True
MK medical GmbH & Co. KG,True
MK-dent GmbH,False
ML Dent Ltd,False
MLase GmbH,True
"MMJ Labs, LLC dba Pain Care Labs",True
"MML Diagnostics Packaging, Inc.",False
MMM Medical Equipment UK Ltd,False
MMM Munchener Medizin Mechanik GMBH,False
MMWR LTD,False
MN Santé Holding,True
mo-Vis bv,True
MobiLab Medical Innovations Inc,False
Mobility Research Inc,False
"Mobility Source Medical Technology Co., Ltd.",False
"Mobius Imaging, LLC",True
Modality Partnership,False
"Modern Arch, LLC",False
Modern Dental Global Solutions Limited,False
Modern Healthcare Corp.,True
Modern Me GmbH,True
MODJAW SAS,False
MODO Eyewear S.r.l.,False
Modsel Pty Ltd,False
"Modulated Imaging, Inc.",False
Modvel,False
modwena orthodontics LTD,False
Mojo Orthotic Ltd,False
Mojo-Dental Laboratory Ltd,False
Molecular Products Ltd,False
molGENTIX SL,False
Molitan a.s.,False
Molledent Ltd t/a Denta-mol,False
Moller Medical GmbH,False
Mölnlycke Health Care AB,True
Mona Lisa N.V.,True
Monaghan Medical Corporation,False
Mondomed NV,True
Mondottica Limited,False
Monidor Oy,False
Monivent AB,True
MoNo chem-pharm Produkte GmbH,True
MONSENSO UK LTD,False
Montgomery and Burrows Opticians Ltd,False
Moody Terrace Dental Practice Ltd,False
Moon Bro (Overseas) Corporation,False
Moor Instruments Ltd,True
Moorcastle Limited,False
Moore (UK) Ltd.,False
Moorfields Eye Hospital NHS Foundation Trust,False
Moorings Mediquip,False
Moovartes BV,False
MOOVIE Therapy LTD,False
MORCHER GmbH,True
"More Diagnostics, Inc.",False
Morgan Scientific. Inc.,False
Moria S.A.,False
Morpheus AG,True
MORTAN INC,False
Mosaic Surgical LTD,False
Moscot Services SAGL,False
Moses Enterprises,False
Motek Medical B.V.,True
Motilent Ltd,False
Motility Count ApS,False
MOTION COMPOSITES,True
Motion Concepts,False
Motion Dental Equipment Corporation,True
Mountain Trike Company Ltd,False
Movendo Technology Srl,False
Moveo SRL,False
MoveUP NV/SA,False
MovingLife Ltd,False
MOVMEDIX,True
MP Biomedicals Asia Pacific Pte Ltd,True
MP Biomedicals Germany GmbH,True
MP Medical Product GmbH,False
MPG GmbH,False
MPowrx Health and Wellness Products 2012 Inc.,True
MPS Micro Precision Systems AG,False
MR DENTAL SUPPLIES LTD,False
MRC Holland B.V.,True
MRI Guidance,False
MRK Healthcare Private Limited,False
MSK DOCTORS & ASSOCIATES LIMITED,False
MSP Concept GmbH & Co. KG,False
MT DERM GMBH,False
MT MonitorTechnik GmbH & Co. KG,True
MTN Neubrandenburg GmbH,True
MTS Maschinenbau AG,True
MTS Medical AG,False
MTW-Endoskopie W. Haag KG,False
Mueller Sports Medicine Inc,False
Muhammed Saim Zaheerali,False
Muhdo Health Ltd,False
Mulgrew Orthodontics,False
Multicare Medical Ltd,False
Multifront International,False
"Multigate Co., Ltd",True
Multimedical s.r.l.,False
Multimedix Ltd,False
Multix Solutions s.r.l.,False
Munevo GmbH,False
Munich Surgical Imaging GmbH,True
Musculoskeletal Transplant Foundation,True
"MVE BIOLOGICAL SOLUTIONS US, LLC",False
Mvg Consult,False
MVision AI Oy,True
MVS In Motion,True
MWH Dental Ceramics LTD,False
MWM SURGICO,False
My Implant Business GmbH,True
MY JAFO LLC,True
My Med Kft,False
My Medical Mask Ltd,False
my mhealth Limited,False
"MY01, Inc",False
MyCardio LLC,False
Mycardium AI Ltd,True
"Mycone Dental Supply Co. Inc., t/a Keystone Industries",False
Mydentist Olivers House,False
myehealth,False
Myerson Company Limited,False
Mylan Institutional,False
Myo Munchee (Operations) Pty Ltd,True
"Myocardial Solutions, Inc",True
Myomo Inc.,True
MYoroface AB,False
"Myriad Genetic Laboratories, Inc.",False
MySense Ltd,False
mySugr GmbH,False
MYT Dentlab Ltd,False
MyWam Sp. z o.o.,False
MyWay Digital Health Ltd,False
"MZ Liberec, a.s.",False
N.Rikena Crown and Bridge dental laboratory,False
NABTESCO CORPORATION ACCESSIBILITY INNOVATIONS COMPANY,False
NADMED Oy,True
Nafa Surgical Co,False
Nagor Limited,False
Nairn Denture Studio,False
Nakamura Dental MFG. Co Ltd,False
Nakanishi.Inc,False
Naked Prosthetics,True
nal von minden GmbH,True
nal von minden GmbH,True
Nalge Nunc International Corporation,False
"NAMROL MEDICAL, S.L",False
"Nanchang Dental Bright Technology Co., Ltd.",False
"Nanchang Micare Medical Equipment Co., Ltd",False
"Nanchang White Technology Co., Ltd.",False
"NANCHANG YILI MEDICAL INSTRUMENT CO., LTD",False
"Nanjing 3H Medical Products Co., Ltd.",False
"Nanjing Aishun Green Technology Co., Ltd",True
"Nanjing CareMoving Rehabilitation Equipment Co., Ltd.",False
"Nanjing Difei Medical Equipment Co., Ltd.",False
"Nanjing FSN Medical Co., Ltd .",False
"Nanjing Jusha Display Technology Co., Ltd",True
"Nanjing Liming Bio-Products Co., Ltd.",False
"Nanjing Mindray Bio-Medical Electronics Co., Ltd.",True
"Nanjing Okay Biotechnology Co., Ltd",False
"NANJING RELCARE SPORTS TECH CO., LTD",False
Nanjing Sealand Medical Co Ltd,False
"Nanjing Superstar Medical Equipment Co., Ltd.",True
"Nanjing Synthgene Medical Technology Co., Ltd.",False
"Nanjing Youchi Technology Co., Ltd",True
"Nanning Baolai Medical Instrument Co., Ltd.",False
"Nanning Hhao Technology Co., Ltd",False
"Nanning Passion Medical Equipment Co., Ltd.",False
"Nanning Sixtant Biotechnology Co., Ltd",False
"Nanning TECBOD Biological Technology Co., Ltd.",True
Nano-X AI Ltd,True
NanoEnTek Inc.,False
Nanomedic Technologies Ltd.,False
Nanoomtech CO LTD,False
NanoPass Technologies Ltd,True
Nanosonics Ltd,True
NanoSpeed Diagnostics Inc.,False
Nanovi A/S,True
NanoVibronix Ltd,False
"Nantong City YOJO Medical Products Co., LTD",True
"Nantong Egens Biotechnology Co., Ltd.",False
Nantong Health & Beyond Hygienic Products Inc.,False
"Nantong Kangjinchen Medical Equipment Co., Ltd.",False
Nantong Rhino Homeware Co Ltd,False
NAQI International Ltd,False
NAQI NV,True
Nardi Compressori SRL,False
Narishige International Ltd,True
"Narishige Lifemend Co., Ltd",False
Naru Opticians Ltd,False
Nasaleze Limited,True
Nasir optics,False
Naslund Medical AB,True
NHC Technology Ltd,False
"Natera, Inc",False
National Dental Supplies Ltd.,False
National Diagnostic Products (Australia) Pty Ltd,True
"National Health Service, Greater Glasgow & Clyde (Decontamination)",False
National Institute for Biological Standards and Control (NIBSC),False
National Services Scotland,False
Natrinza Ceramics Ltd,False
NaturalCycles Nordic AB,False
Naturalistic Dental,False
Naturelle Consumer Products Ltd,False
"Naturs Design, Inc.",False
"Naturs Design, Inc.",False
Natus Manufacturing Ltd.,True
Natus Medical Denmark,False
Natus Medical Incorporated DBA Excel-Tech Ltd. (XLTEK),False
Natus Neurology Incorporated,True
Navbit Pty Ltd.,True
"Navilyst Medical, Inc.",False
Naviswiss AG,True
NB Dental Lab Ltd,False
NBCL B.V.,True
nbn Medizin Elektronik GmbH,True
NCS Lab Srl,True
NDD Medizintechnik AG,False
"NDS Surgical Imaging, LLC",False
NE Device SW Oy,False
NEA International B.V.,False
NEATcap Medical LLC,False
Neater Solutions Limited,False
NEBU-TEC med. Produkte Eike Kern GmbH,True
NEBULA SURGICAL PRIVATE LIMITED,False
NEC Corporation,False
NEC Software Solutions,False
Needle Concept,True
Needs Ltd,False
Neil Coleman Crown & Bridge,False
"NeilMed Pharmaceuticals, Inc.",False
Neitz Instruments Co. Ltd.,False
Neko Health AB,False
Nemaura Pharma,False
Nemoto Kyorindo Co Ltd,False
NEO Dr. INC.,True
Neo G Limited,True
Neo Medical SA,True
Neo-Innovations UK LTD,False
"Neo-nostics (Suzhou) Bioengineering Co., Ltd.",False
"Neobiotech Co., Ltd.",False
Neochord Inc,True
"NeoCoil, LLC",True
"NEOFECT Co., Ltd.",True
Neogen Europe Limited,False
NeoMedLight,True
Neomend,False
Neorad B.V.,False
"Neos Surgery, S.L.",True
NeoSoft LLC,True
Neoss AB,True
Neoss Ltd,False
Neotech Products LLC,True
NeoTract Inc.,False
Neoventa Medical AB,True
Nephrostomy UK Limited,False
nerbe plus GmbH  & Co KG,False
Nereus Medical,False
Nero Dental Studio,False
Nervecentre Software Ltd,False
Ness Art Dental Laboratory,False
Nestmedic S.A.,False
Netop Industrial Company Limited,False
Netop Industrial Company Limited,False
Network Medical Products Ltd.,True
Neuhealth Digital Ltd,False
"NeuMoDx Molecular, Inc.",False
NEURANIX SRL,False
"NeuraSignal, Inc.",False
NEURAVI LIMITED,True
Neuro Event Labs Oy,False
Neuro Event Labs UK Limited,False
Neuroelectrics Barcelona S.L.U,False
NeuroEquilibrium Diagnostic Systems Pvt. Ltd.,False
Neurofenix Ltd,False
"Neurologica Corp., A Subsidiary of Samsung Electronics",False
Neuromedex GmbH,True
Neuromersiv Pty Ltd,False
Neuromod Devices Limited,True
Neuron Guard Srl,False
Neuronostics Limited,False
"NeurOptics, Inc.",True
NeuroResponse CIC,False
Neurorestorative and Neurorehabilitation Solutions Pvt Ltd,False
Neurosynaptic Communications Pvt Ltd,False
Neurotheraputics at University College London,False
"NeuroVasc Technologies, Inc.",False
NeuroVirt Limited,False
Neurovirtual USA Inc.,False
Neurowyzr Pte. Ltd.,False
"Neusoft Medical Systems Co.,Ltd.",False
NEUWAVE MEDICAL INC,False
Nevia Biotech SRL,True
Nevies (Opticians) Ltd,False
Nevro Corporation,False
New Ancorvis Srl,True
New Co-ordinates Limited t/a Newco Surgical,False
New Erie Scientific LLC (a subsidiary of Epredia),False
"New Gene (Hangzhou) Bioengineering Co., Ltd.",True
New Look Ortholabs Ltd,False
New Medical Technologies (NMT) GmbH,False
New NI Medical (2011) Ltd,False
"New Pelvic Pain Technologies, Inc.",False
"NEW WELLNESS CONCEPT,",False
New White Ltd,False
New World Medical,False
Newbury Dental Laboratories Ltd,False
Newbury VE Ltd,False
Newcastle Denture Services,False
Newcastle Upon Tyne Hospital  NHS Foundation Trust,False
Newclip Technics,False
Newdeal SAS,False
NewGen Surgical INC,False
NEWMARKET BIOMEDICAL LTD,False
Newmed SRL,True
Newport Denture Clinic LTD,False
Newquay Dental Lab,False
"NewScen Coast Bio-Pharmaceutical Co., Ltd.",False
Newton Abbot VE Ltd,False
Newton Dental Laboratory T/A Chris newton Ceramics Ltd,False
NEXA Medical Limited,False
"Nexmed Technology Co.,Ltd.",False
NEXOR Medical GmbH,True
Nexstim Plc,False
"NEXT Medical Products Company, LLC",False
Next Science LLC,True
"NEXTBIOMEDICAL CO., LTD.",True
Nextgen Health Solutions,False
Nexus Dental Laboratory Ltd,False
Neyo Labs Limited,False
NG Biotech,True
NG Medical Gmbh,False
NHS Dumfries and Galloway,False
NHS England,False
NHS Forth Valley,False
NHS Grampian,False
NHS Grampian - Maxillofacial Prosthetics Service,False
NHS Grampian/ Dental Laboratory,False
NHS Greater Glasgow & Clyde,False
NHS Highland Central Decontamination Unit,False
NHS Scotland (CDU),False
NHS Tayside,False
NHSBT Reagents,False
Niall Design Ltd,False
"NIBEC Co., Ltd.",True
Nibotechnics nv,True
